|IMDB_titleID|category|title|release_year|seasons|movie_duration|average_rating|number_rating|director|casting|country|date_added|parental_guideline|listed_in|summary
2098|/title/tt8403536/|TV Show|Mr. Iglesias|2019|1||7.1|3653||Gabriel Iglesias, Sherri Shepherd, Jacob Vargas, Maggie Geha, Richard Gant, Cree Cicchino, Fabrizio Guido, Oscar Nuñez|United States|June 21, 2019|TV-14|TV Comedies|Hilarious high school teacher Gabriel Iglesias tries to make a difference in the lives of some smart but underperforming students at his alma mater.
2099|/title/tt0112159/|TV Show|Neon Genesis Evangelion|1995|1||8.5|42568||Megumi Ogata, Kotono Mitsuishi, Yuriko Yamaguchi, Megumi Hayashibara, Yuko Miyamura, Fumihiko Tachiki, Akira Ishida, Motomu Kiyokawa, Hiro Yuki, Miki Nagasawa, Takehito Koyasu, Tomokazu Seki, Tetsuya Iwanaga, Junko Iwao, Mugihito|Japan|June 21, 2019|TV-14|Anime Series, International TV Shows|Fifteen years after the Second Impact, Shinji Ikari joins his father's group NERV as one of several teenage mecha pilots fighting the monstrous Angels.
2100|/title/tt0169858/|Movie|The End of Evangelion|1997||87|8.1|32436|Hideaki Anno, Kazuya Tsurumaki|Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Maria Kawamura, Mugihito, Akira Ishida|Japan|June 21, 2019|TV-14|Action & Adventure, Anime Features, International Movies|Seele orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can trigger Third Impact and Instrumentality under his control.
2101|/title/tt5074352/|Movie|Dangal|2016||161|8.4|134853|Nitesh Tiwari|Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra, Aparshakti Khurana, Zaira Wasim, Suhani Bhatnagar, Ritwik Sahore|India|June 21, 2017|TV-PG|Dramas, International Movies, Sports Movies|A once-promising wrestler pursues the gold medal he never won by training two of his daughters to compete at the Commonwealth Games.
2102|/title/tt5837152/|Movie|An Upper Egyptian|2014||85|3.1|138|Ismail Farouk, Hazem Fouda|Mohamed Ramadan, Randa El Behery, Nermin Maher, Inas El Naggar, Mayar El Gheity, Hassan Abdulfattah, Sabri Abdulmonem, Alaa Zenhom, Abdalah Mishrif, Mohamed Soliman||June 20, 2019|TV-MA|Comedies, Dramas, International Movies|Eager to settle down, Abdullah searches for the right woman to marry – but the one he truly longs for may not feel the same way.
2103|/title/tt2210509/|Movie|Bewildered Bolbol|2010||112|6.4|1882|Khaled Marei|Ahmed Helmy, Zeina, Shery Adel, Emy Samir Ghanim, Yousef Fawzy, Yasser El Tobgy, Wael Sami, Maryam Saleh|Egypt|June 20, 2019|TV-14|Comedies, International Movies, Romantic Movies|A man suffering from amnesia can't seem to choose between the women playing tricks on him.
2104|/title/tt6018556/|Movie|Rakkhosh|2019||116|4.6|121|Abhijit Kokate, Srivinay Salian|Sanjay Mishra, Priyanka Bose, Tannishtha Chatterjee, Barun Chanda, Sonamoni Jayant Gadekar, Ashwath Bhatt, Atul Mahale|India|June 20, 2019|TV-MA|Horror Movies, Independent Movies, International Movies|An asylum patient’s troubled past threatens his grasp on reality as fellow hospital residents begin disappearing at the hands of an unknown entity.
2105|/title/tt6832730/|Movie|Reaction|2011||99|4.5|28|Husam El-Gohari|Mahmoud Abdel Moghny, Amr Youssef, Horeya Farghaly, Mahmoud El Gendy, Entessar, Donia El Masry, Sabry Abdel Moniem, Raouf Mustafa, Alaa Zenhom|Egypt|June 20, 2019|TV-MA|Dramas, International Movies|When a series of seemingly random people are murdered, baffled police search for a killer who may have a connection to them all.
2106|/title/tt1975153/|Movie|The Chord|2010||101|6.0|218|Magdy Al-Hawwary|Mostafa Shaban, Ghada Adel, Arwa Gouda, Ahmed Salah Al-Saadany, Ashraf Zaki, Sawsan Badr, Fatma Nasser, Said Saleh, Ali Hassanein, Majed Abdulazim|Egypt|June 20, 2019|TV-MA|Dramas, International Movies|A detective investigates the murder of a young musician, whose philandering lifestyle leaves a long list of suspects and a lot of questions.
2107|/title/tt7458762/|Movie|The Wolf's Call|2019||116|7.0|9516|Antonin Baudry|François Civil, Omar Sy, Mathieu Kassovitz, Reda Kateb, Paula Beer, Alexis Michalik, Jean-Yves Berteloot, Damien Bonnard, Pierre Cevaër, Sébastien Libessart|France|June 20, 2019|TV-14|Dramas, International Movies, Thrillers|With nuclear war looming, a military expert in underwater acoustics strives to prove things aren't as they seem – or sound – using only his ears.
2108|/title/tt2901006/|Movie|Amar Akbar & Tony|2015||92|5.3|246|Atul Malhotra|Rez Kempton, Sam Vincenti, Martin Delaney, Karen David, Laura Aikman, Goldy Notay, Meera Syal, Nina Wadia, Tanveer Ghani, Amrita Acharia|United Kingdom|June 20, 2017|TV-MA|Comedies, Dramas, International Movies|The brotherly bond between three childhood friends – one Sikh, one Muslim and one Catholic – is tested by the often comic absurdities of adulthood.
2109|/title/tt7042082/|Movie|Puss in Book: Trapped in an Epic Tale|2017||24|5.3|383|Roy Burdine, Johnny Castuciano|Eric Bauza, Jayma Mays, Maria Bamford, Jeff Bennett, Grey Griffin, Carla Jimenez, Paul Rugg, Joshua Rush|United States|June 20, 2017|TV-Y7|Children & Family Movies, Comedies|After tumbling into a magic storybook, Puss in Boots must fight, dance and romance his way through wild adventures as he searches for an escape.
2110|/title/tt7044010/|Movie|Rory Scovel Tries Stand-Up for the First Time|2017||66|6.7|674|Scott Moran|Rory Scovel|United States|June 20, 2017|TV-MA|Stand-Up Comedy|"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the ""Thong Song."""
2111|/title/tt4150884/|TV Show|Life Story|2014|1||9.1|1786||David Attenborough|United Kingdom|June 20, 2016|TV-14|British TV Shows, Docuseries, Science & Nature TV|This documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond.
2112|/title/tt8750956/|TV Show|Arthdal Chronicles|2019|1||8.2|1592||Song Joong-ki, Jang Dong-gun, Kim Ji-won, Kim Ok-vin, Kim Eui-sung, Cho Seong-ha, Lee Do-gyeong, Park Hae-joon, Park Byung-eun|South Korea|June 2, 2019|TV-14|International TV Shows, Korean TV Shows, TV Action & Adventure|In a mythical land called Arth, the inhabitants of the ancient city of Arthdal and its surrounding regions vie for power as they build a new society.
2113|/title/tt0433383/|Movie|Good Night, and Good Luck|2005||93|7.4|91712|George Clooney|David Strathairn, Patricia Clarkson, George Clooney, Jeff Daniels, Robert Downey Jr., Frank Langella, Ray Wise, Robert John Burke, Tate Donovan, Alex Borstein, Matt Ross, Grant Heslov|United States, France, United Kingdom, Japan|June 2, 2019|PG|Dramas|Veteran television newsman Edward R. Murrow faces off against Sen. Joseph McCarthy and his crusade to quell the threat of communism in America.
2114|/title/tt9575388/|Movie|Krutant|2019||114|6.5|42|Datta Mohan Bhandare|Suyog Rajendra Gorhe, Sandeep Kulkarni, Vidya Karanjikar, Sayli Patil|India|June 2, 2019|TV-14|Dramas, International Movies|When a busy workaholic leaves town to meet friends, an unexpected delay leads him to the hut of an old man, whose haunting tale could change his life.
2115|/title/tt2436682/|Movie|The Duel|2016||110|5.8|8974|Kieran Darcy-Smith|Woody Harrelson, Liam Hemsworth, Alice Braga, Emory Cohen, Felicity Price, José Zúñiga, William Sadler|United States|June 2, 2019|R|Dramas|In 1866, a Texas Ranger investigates some suspicious deaths in a town ruled by a religious despot whose past contains a disturbing link to his own.
2116|/title/tt1504320/|Movie|The King's Speech|2010||118|8.0|610737|Tom Hooper|Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall, Derek Jacobi, Jennifer Ehle, Anthony Andrews, Claire Bloom, Eve Best, Michael Gambon|United Kingdom, United States, Australia|June 2, 2018|R|Dramas, International Movies|In this biographical drama, Britain's King George VI struggles with an embarrassing stutter until he seeks help from speech therapist Lionel Logue.
2117|/title/tt5698568/|Movie|1898: Our Last Men in the Philippines|2016||130|6.5|2280|Salvador Calvo|Luis Tosar, Javier Gutiérrez, Álvaro Cervantes, Karra Elejalde, Carlos Hipólito, Ricardo Gómez, Patrick Criado, Eduard Fernández, Miguel Herrán, Emilio Palacios|Spain|June 2, 2017|R|Dramas, International Movies|While Spain relinquishes its last colonies, a battle-fatigued outpost engages in a long, brutal and sometimes bizarre clash with Filipino insurgents.
2118|/title/tt5295524/|TV Show|Crashing|2016|1||7.7|8429||Phoebe Waller-Bridge, Jonathan Bailey, Adrian Scarborough, Damien Molony, Louise Ford, Julie Dray, Amit Shah|United Kingdom|June 2, 2017|TV-MA|British TV Shows, International TV Shows, Romantic TV Shows|In exchange for low rent, a hodgepodge group of 20-something tenants set up residence as property guards in a disused hospital, where hilarity ensues.
2119|/title/tt6830780/|Movie|Lucid Dream|2017||102|6.1|2288|Jun-seong Kim|Ko Soo, Kyung-gu Seol, Yu-chun Park, Hye-jung Kang, In-hwan Park, Ho-jin Chun|South Korea|June 2, 2017|TV-MA|International Movies, Sci-Fi & Fantasy, Thrillers|After searching for his abducted son for three years, a devastated father attempts to track down his missing child through lucid dreams.
2120|/title/tt0070188/|TV Show|The Homecoming|2015|1||6.9|604||Se-yoon Yoo, Tyler Rasch, Guillaume Patry, Nikolai Johnsen||June 2, 2017|TV-PG|International TV Shows, Korean TV Shows, Reality TV|"Panelists from the Korean show ""Abnormal Summit"" lead cast mates on tours of their home countries, including China, Nepal, Italy, Canada and France."
2121|/title/tt5301958/|TV Show|Hibana: Spark|2016|1||8.1|471||Kento Hayashi, Kazuki Namioka, Mugi Kadowaki, Masao Yoshii, Hideaki Murata, Nahana, Sayaka Yamamoto, Shota Sometani, Tomorowo Taguchi, Kaoru Kobayashi|Japan|June 2, 2016|TV-MA|International TV Shows, TV Dramas|A dramatic series about friendship and conflict between two comedians who search for meaning in life and comedy. Based on the prize-winning book.
2122|/title/tt7524414/|Movie|Beats|2019||110|7.3|1580|Chris Robinson|Khalil Everage, Anthony Anderson, Uzo Aduba, Emayatzy Corinealdi, Paul Walter Hauser, Dave East, Seandrea Sledge, Ashley Jackson, Megan Sousa|United States|June 19, 2019|TV-MA|Dramas, Independent Movies, Music & Musicals|On Chicago's South Side, hip-hop prodigy August Monroe navigates crippling anxiety and new creative frontiers with the help of an unlikely mentor.
2123|/title/tt9235070/|Movie|Memory Games|2018||86|6.7|208|Janet Tobias, Claus Wehlisch||Germany, United States, Sweden|June 19, 2019|TV-14|Documentaries|Glimpse into the brain's vast potential for memorization through the eyes of four competitive memory athletes as they share techniques and insights.
2124|/title/tt5696326/|Movie|Running for Grace|2018||110|6.1|1101|David L. Cunningham|Ryan Potter, Matt Dillon, Jim Caviezel, Olivia Ritchie, Juliet Mills, Nick Boraine, Rumi Oyama|United States|June 19, 2019|TV-14|Dramas, Romantic Movies|In 1920s Hawaii, a young man of mixed race and the daughter of a white plantation owner must overcome racial and class prejudice to be together.
2125|/title/tt6016744/|Movie|The Edge of Democracy|2019||122|7.2|8531|Petra Costa||Brazil|June 19, 2019|TV-14|Documentaries, International Movies|Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.
2126|/title/tt4177018/|Movie|VS.|2018||99|5.7|338|Ed Lilly|Connor Swindells, Fola Evans-Akingbola, Nicholas Pinnock, Ruth Sheen, Emily Taaffe, Shotty Horroh, Paige Meade, Elliot Barnes-Worrell, Joivan Wade, Youssef Berouain, Jurell Carter, Ellie James|United Kingdom|June 19, 2019|TV-MA|Dramas|A young man in foster care finds his voice in the underground rap battle scene. But when his mother returns, a lifetime of pain comes with her.
2127|/title/tt8465676/|Movie|Hannah Gadsby: Nanette|2018||70|8.3|7822|Madeleine Parry, Jon Olb|Hannah Gadsby|Australia|June 19, 2018|TV-MA|Stand-Up Comedy|Australian comic Hannah Gadsby reshapes standard stand-up by pairing punchlines with personal revelations on gender, sexuality and childhood turmoil.
2128|/title/tt3528756/|Movie|The Incident|2014||100|6.4|2567|Isaac Ezban|Raúl Méndez, Nailea Norvind, Hernán Mendoza, Humberto Busto, Fernando Álvarez Rebeil, Gabriel Santoyo, Paulina Montemayor, Héctor Mendoza, Leonel Tinajero, Marcos Moreno|Mexico|June 19, 2017|TV-MA|International Movies, Sci-Fi & Fantasy, Thrillers|Two criminals race down a stairwell, a cop close behind. A bickering family begins a road trip. Their journeys will take far longer than expected.
2129|/title/tt10376844/|Movie|Adam Devine: Best Time of Our Lives|2019||59|5.7|748|Jay Karas|Adam Devine|United States|June 18, 2019|TV-MA|Stand-Up Comedy|"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha."
2130|/title/tt7730102/|Movie|Big Kill|2018||126|5.2|689|Scott Martin|Christoph Sanders, Jason Patric, Clint Glenn Hummel, Lou Diamond Phillips, Danny Trejo, Scott Martin, Elizabeth McLaughlin, Stephanie Beran, K.C. Clyde, Michael Paré|United States|June 18, 2019|R|Action & Adventure|A tenderfoot and two gamblers seeking their fortunes in a boom town instead find themselves defending it from a gunslinging preacher and his gang.
2131|/title/tt9107368/|Movie|Bob Lazar: Area 51 & Flying Saucers|2018||97|5.5|3521|Jeremy Kenyon Lockyer Corbell|Robert Lazar|United States|June 18, 2019|TV-MA|Documentaries|Decades ago, Bob Lazar blew the whistle on Area 51. Now he’s back to explain the alien tech he worked with, and the government's war to shut him up.
2132|/title/tt6145232/|Movie|The Wrong Babysitter|2017||89|3.6|241|George Mendeluk|Daphne Zuniga, Seann Gallagher, Lisa Marie Caruk, Matt Bellefleur, Ava Hughes, Britt Irvin, Lochlyn Munro|Canada|June 18, 2019|TV-14|Thrillers|A widow searches for her missing teenage daughter, not knowing that her seemingly helpful neighbor is hiding a terrible secret.
2133|/title/tt8498114/|TV Show|Club de Cuervos Presents: The Ballad of Hugo Sánchez|2018|1||6.6|553||Jesús Zavala, Ianis Guerrero, Mauro Mauad, Renato Gutz, Raúl Briones, Markin López, Guillermo Dorantes, Martha Claudia Moreno, Aldo Escalante, Sergio Mayer, Paola Moreno, Pedro Miguel Arce|United States|June 18, 2018|TV-MA|International TV Shows, Spanish-Language TV Shows, TV Comedies|Chava Iglesias's doting personal assistant Hugo Sánchez is tasked with leading Club de Cuervos to victory in Nicaragua – if only his mom will let him.
2134|/title/tt2195552/|TV Show|Encerrados|2018|1||4.6|739||Luis Machín, Maria Merlino, Fabián Vena, Ana Chalentano, Nelly Prince, Victor Laplace, Silvia Pérez, Pilar Gamboa, Alberto Ajaka, Fabio Alberti, Martin Slipak, Martín Piroyansky, Paula Ransenberg||June 18, 2018|TV-MA|International TV Shows, Spanish-Language TV Shows, TV Comedies|This fictional series tells the stories of what happens to people when they feel caged in, whether physically, psychologically or emotionally.
2135|/title/tt2888046/|Movie|Ip Man 3|2015||105|7.1|41894|Wilson Yip|Donnie Yen, Zhang Jin, Lynn Hung, Patrick Tam, Karena Ng, Kent Cheng, Bryan Leung, Louis Cheung, Danny Chan, Mike Tyson, Babyjohn Choi|China, Hong Kong|June 18, 2016|PG-13|Action & Adventure, Dramas, International Movies|Martial arts master Ip springs into action when his son's school is threatened by a shady American, then defends his status as wing chun champion.
2136|/title/tt0420293/|Movie|The Stanford Prison Experiment|2015||122|6.9|34085|Kyle Patrick Alvarez|Billy Crudup, Michael Angarano, Ezra Miller, Tye Sheridan, Keir Gilchrist, Olivia Thirlby, Nelsan Ellis, Thomas Mann, Moises Arias, Gaius Charles|United States|June 17, 2017|R|Dramas, Independent Movies, Thrillers|Conducting a study on the psychology of incarceration, a Stanford professor assigns guard and prisoner roles to 24 male test subjects in a mock jail.
2137|/title/tt3813310/|Movie|Cop Car|2015||88|6.3|28574|Jon Watts|Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim, Shea Whigham, Sean Hartley, Kyra Sedgwick, Loi Nguyen|United States|June 16, 2019|R|Thrillers|Two mischievous boys get thrust into a game of cat and mouse with a murderous psychopath after they decide to steal a police officer’s cruiser.
2138|/title/tt6175086/|Movie|Right Here Right Now|2018||91|5.7|203|Jakob Lass|Niklas Bruhn, David Schütter, Tinka Furst, Corinna Harfouch, Bela B. Felsenheimer, Martina Schöne-Radunski, Mathias Bloech, Tanna Barthel, Felix Maria Zeppenfeld, Kalle Schwensen|Germany|June 16, 2019|TV-MA|Comedies, Dramas, Independent Movies|The owner of a failing music club throws one last blowout, bringing together friends, foes and hard-partying weirdos for an unhinged New Year's Eve.
2139|/title/tt2313306/|Movie|The Real Miyagi|2015||81|7.1|684|Kevin Derek|Fumio Demura|United States, Canada, Japan, Panama|June 16, 2017|TV-PG|Documentaries, Sports Movies|A look at the life of karate master Fumio Demura shows how he spread the discipline in the West, winning countless devotees and influencing Hollywood.
2140|/title/tt5541848/|Movie|What the Health|2017||92|7.5|24839|Kip Andersen, Keegan Kuhn||United States|June 16, 2017|TV-PG|Documentaries|This film examines the link between diet and disease, and the billions of dollars at stake in the healthcare, pharmaceutical and food industries.
2141|/title/tt7987516/|Movie|3 Seconds Divorce|2018||53|7.4|29|Shazia Javed||Canada|June 15, 2019|TV-14|Documentaries, Faith & Spirituality|A Muslim women's activist group in India protests against oral divorces, starting a movement to reclaim their religious and constitutional rights.
2142|/title/tt5337806/|TV Show|Charité at War|2019|1||7.7|1332||Mala Emde, Ulrich Noethen, Jannik Schümann, Artjom Gilz, Luise Wolfram, Jacob Matschenz, Frida-Lovisa Hamann, Lukas Miko, Susanne Böwe||June 15, 2019|TV-MA|International TV Shows, TV Dramas|In 1943, the staff at Berlin's Charité hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices.
2143|/title/tt3114390/|TV Show|Kill la Kill|2014|1||7.9|9288||Ami Koshimizu, Toshihiko Seki, Ryoka Yuzuki, Aya Suzaki, Shinichiro Miki, Tetsu Inada, Nobuyuki Hiyama, Mayumi Shintani, Hiroyuki Yoshino, Romi Park|Japan|June 15, 2019|TV-MA|Anime Series, International TV Shows|"The ""woman with the scissor blade"" – Ryuko Matoi – searches for clues all around the world for the truth behind her father's death."
2144|/title/tt9204606/|Movie|Life Overtakes Me|2019||40|6.5|695|John Haptas, Kristine Samuelson||Sweden, United States|June 15, 2019|TV-PG|Documentaries|In the grip of trauma, hundreds of refugee children in Sweden withdraw from life's uncertainties into a coma-like illness called Resignation Syndrome.
2145|/title/tt9466786/|Movie|Luckee|2019||113|3.8|26|Sanjay Jadhav|Abhay Mahajan, Dipti Sati, Mayur More, Shubhangi Tambale, Chetan Dalvi, Nilesh Diwekar|India|June 15, 2019|TV-14|Comedies, International Movies, Romantic Movies|When his friends make a bet that he can woo his college crush, a lovesick student named Luckee struggles between satisfying his heart and hormones.
2146|/title/tt6922972/|Movie|Monopoly (The Bank Of Luck)|2017||117|5.8|391|Ahmed El Gendy|Mohamed Mamdouh, Mohammed Tharwat, Akram Hosny|Egypt|June 15, 2019|TV-MA|Comedies, International Movies|Seeking revenge on his employer, a lazy bank agent and his two dim-witted friends concoct an elaborate but flawed heist.
2147|/title/tt8458202/|Movie|Pihu|2018||90|6.7|1648|Vinod Kapri|Pihu Myra Vishwakarma|India|June 15, 2019|TV-14|Dramas, Independent Movies, International Movies|A two-year-old must fend for herself when her mother suddenly passes away while her father is gone for a conference, leaving her prone to danger.
2148|/title/tt1773185/|TV Show|Puella Magi Madoka Magica|2011|1||8.3|6255||Aoi Yuki, Chiwa Saito, Kaori Mizuhashi, Eri Kitamura, Emiri Kato, Ai Nonaka|Japan|June 15, 2019|TV-14|Anime Series, International TV Shows|One day, Madoka Kaname has a very magical encounter, one that can change her destiny. This is the beginning of the new story of magical witch girls.
2149|/title/tt4074958/|TV Show|Somewhere Only We Know|2019|1||5.4|660||Zhang Chao, Li Tingting, Chen Bohao, Sun Jialing, Zhang Zhang, Li Jiuxiao, Deng Yuli, Li Huan, Fang Wenqiang, Gong Rui|China|June 15, 2019|TV-14|International TV Shows, Romantic TV Shows, TV Comedies|A language major bickers with – and falls for – a doctoral student as she navigates the ups and downs of love and friendship with college classmates.
2150|/title/tt8035424/|TV Show|The Alcàsser Murders|2019|1||7.1|1099|Elías León||Spain|June 15, 2019|TV-MA|Crime TV Shows, Docuseries, International TV Shows|New interviews and an up-to-date analysis of evidence shed light on the 1992 murders of three girls in Spain and their profound impact on the nation.
2151|/title/tt6136644/|TV Show|Unit 42|2017|1||7.0|1113||Patrick Ridremont, Constance Gay, Tom Audenaert, Roda Fawaz, Danitza Athanassiadis|Belgium|June 15, 2019|TV-MA|Crime TV Shows, International TV Shows, TV Dramas|A widowed cop tapped to lead a special cybercrimes unit teams up with a former hacker to hunt down tech-savvy criminals who are terrorizing Belgium.
2152|/title/tt0479354/|Movie|Chronicle of an Escape|2006||104|7.2|3275|Israel Adrián Caetano|Rodrigo de la Serna, Pablo Echarri, Nazareno Casero, Lautaro Delgado, Matías Marmorato, Martín Urruty, César Albarracín, Guillermo Fernandez, Daniel Di Biase|Argentina|June 15, 2018|R|Dramas, International Movies, Thrillers|Soccer goalie Claudio Tamburrini is kidnapped by the Argentine military. Several months later, he joins other prisoners in planning a daring escape.
2153|/title/tt8726442/|Movie|LEGO House - Home of the Brick|2018||48|6.5|241|Anders Falck, Stinus Morell Vithner|Bjarke Ingels||June 15, 2018|TV-G|Documentaries, International Movies|In Billund, Denmark, a nearly 130,000-square-foot house is constructed with 25 million Lego bricks, capturing the awe of kids of all ages.
2154|/title/tt8439854/|Movie|Lust Stories|2018||121|6.5|8512|Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee|Vicky Kaushal, Bhumi Pednekar, Radhika Apte, Neha Dhupia, Manisha Koirala, Akash Thosar, Randeep Jha, Neil Bhoopalam, Jaideep Ahlawat, Sanjay Kapoor, Kiara Advani|India|June 15, 2018|TV-MA|Comedies, Dramas, International Movies|"In the companion to 2013's ""Bombay Talkies,"" four short films by four of India's biggest directors explore love, sex and relationships in modern India."
2155|/title/tt5304992/|Movie|Set It Up|2018||106|6.5|36121|Claire Scanlon|Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Meredith Hagner, Pete Davidson, Tituss Burgess|United States|June 15, 2018|TV-14|Comedies, Romantic Movies|In desperate need of a break from the office, two beleaguered assistants team up to trick their workaholic bosses into falling in love.
2156|/title/tt4915318/|Movie|Cave|2016||77|4.2|1896|Henrik Martin Dahlsbakken|Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle|Norway|June 15, 2017|TV-MA|Action & Adventure, International Movies, Thrillers|Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations.
2157|/title/tt5254636/|Movie|Kanavu Variyam|2017||104|6.7|118|Arun Chidambaram|Jiya Anil Manne, Arun Chidambaram, T.P. Gajendran, Gnanasambandam, M. Ilavarasu, Yog Japee, Mayilsamy, Black Pandi|India|June 15, 2017|TV-PG|Comedies, Dramas, International Movies|Despite doubts from fellow villagers who think he’s crazy, an ambitious dropout commits himself to solving a persistent local electricity crisis.
2158|/title/tt6852616/|Movie|Marco Luque: Tamo Junto|2017||73|4.4|49|Caio Cobra|Marco Luque|Brazil|June 15, 2017|TV-MA|Stand-Up Comedy|Eclectic character comedian Marco Luque plays himself in this stand-up special about relationships, regional differences and his own love of movies.
2159|/title/tt3412684/|Movie|Mr. Gaga: A True Story of Love and Dance|2015||102|7.6|769|Tomer Heymann|Ohad Naharin|Israel, Sweden, Germany, Netherlands|June 15, 2017|TV-14|Documentaries, International Movies|World-renowned choreographer Ohad Naharin is profiled in this vivid documentary that mixes rehearsal footage with insights about his influence.
2160|/title/tt7094352/|Movie|The Russian Revolution|2017||47|6.5|333|Cal Seville|Jonathan Kydd|United Kingdom|June 15, 2017|TV-14|Documentaries|Starting in 1881, this film describes how the personal battle between the royal Romanovs and Lenin's Ulyanov family led to the Russian Revolution.
2161|/title/tt2483260/|Movie|The Pirate Fairy|2014||78|6.6|11533|Peggy Holmes|Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné, Megan Hilty, Pamela Adlon, Angela Bartys, Jim Cummings, Carlos Ponce, Mick Wingert, Kevin Michael Richardson, Jeff Bennett, Rob Paulsen, Grey DeLisle, Kari Wahlgren, Jane Horrocks, Jesse McCartney, Anjelica Huston|United States|June 15, 2014|G|Children & Family Movies|In this spritely tale, Tinker Bell and her friends set out to find free-spirited fairy Zarina after she makes off with some precious Blue Pixie Dust.
2162|/title/tt10370956/|TV Show|Awake: The Million Dollar Game|2019|1||5.9|447||James Davis|United States|June 14, 2019|TV-PG|Reality TV|Sleepless for 24 hours, contestants in the comedy game show stumble through challenges both eccentric and everyday for a chance at a $1 million prize.
2163|/title/tt8716800/|Movie|DJ Cinderella|2019||95|4.6|250|Bruno Garotti|Maísa Silva, Filipe Bragança, Fernanda Paes Leme, Miriam Freeland, Marcelo Valle, Elisa Pinheiro, Sérgio Malheiros, Giovanna Grigio, Bárbara Maia, Letícia Pedro, Kiria Malheiros, Leo Cidade, Matheus Costa, Isabel Fillardis, Selma Lopes|Brazil|June 14, 2019|TV-PG|Children & Family Movies, Comedies|Fiercely independent and disillusioned with love, a teen DJ is determined to chart her own path, till a pop heartthrob falls for her awesome mix.
2164|/title/tt9337588/|TV Show|Leila|2019|1||4.6|6753||Huma Qureshi, Siddharth, Rahul Khanna, Arif Zakaria, Seema Biswas, Sanjay Suri, Akash Khurana, Ashwath Bhatt, Anupam Bhattacharya, Adarsh Gourav|India|June 14, 2019|TV-MA|International TV Shows, TV Dramas, TV Mysteries|In a near-future world where an oppressive regime segregates society, one woman skirts the system to search for the daughter taken from her years ago.
2165|/title/tt1618434/|Movie|Murder Mystery|2019||98|6.0|79810|Kyle Newacheck|Adam Sandler, Jennifer Aniston, Luke Evans, Gemma Arterton, Adeel Akhtar, Luis Gerardo Méndez, Dany Boon, Terence Stamp|United States|June 14, 2019|PG-13|Comedies|On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.
2166|/title/tt9134194/|TV Show|Trinkets|2019|1||7.1|3557||Brianna Hildebrand, Kiana Madeira, Quintessa Swindell, Brandon Butler, Odiseas Georgiadis, Henry Zaga, Larry Sullivan, Larisa Oleynik|United States|June 14, 2019|TV-MA|TV Dramas, Teen TV Shows|A grieving teen finds an unexpected connection with two classmates at her new high school after they all land in the same Shoplifters Anonymous group.
2167|/title/tt9046782/|TV Show|Yankee|2019|1||6.0|379||Pablo Lyle, Ana Layevska, Leonardo Daniel, Javier Díaz Dueñas, Daniel Martínez, Pamela Almanza, Roberto Blandón, Sebastián Ferrat, Gabriela Zamora, Mauricio Pimentel, Julio Casado, Eivaut Rischen|Mexico|June 14, 2019|TV-MA|Crime TV Shows, International TV Shows, Spanish-Language TV Shows|On the run from the police, an Arizona man crosses into Mexico and gets deeply involved in drug trafficking – with the help of modern technology.
2168|/title/tt2355540/|Movie|Cutie and the Boxer|2013||82|7.2|4380|Zachary Heinzerling|Noriko Shinohara, Ushio Shinohara|United States|June 14, 2018|R|Documentaries|A 2014 Oscar nominee for Best Documentary Feature, this film explores the symbiotic relationship of artists Ushio and Noriko Shinohara.
2169|/title/tt2893780/|Movie|Convict|2014||97|5.3|1224|Abdul Aziz Hashad|Bassem Samra, Ahmad Wafiq, Ahmed Azmy, Dina Fouad, Mohamed Sharaf, Ahmed Rateb, Maha Sabry, Diaa El Merghany, Inas Ezz El Din, Said Tarabeek||June 13, 2019|TV-MA|Dramas, International Movies|Sentenced to death for committing rape, a convict navigates his final trying days alongside his allies and enemies in prison.
